1.994667
50.000000	2.010667	2.314667
71.000000	2.325333	2.464000
65.000000	2.464000	2.490667
127.000000	2.816000	2.874667
114.000000	2.960000	3.248000
59.000000	3.440000	3.488000
109.000000	3.914667	3.952000
112.000000	4.138667	4.362667
95.000000	4.362667	4.394667
67.000000	4.394667	4.448000
59.000000	4.794667	4.858667
127.000000	4.858667	4.896000
113.000000	5.141333	5.232000
114.000000	5.232000	5.328000
64.000000	5.328000	5.360000
114.000000	5.360000	5.482666
106.000000	5.733333	5.808000
108.000000	5.808000	5.856000
106.000000	6.069334	6.218667
62.000000	6.218667	6.282667
68.000000	6.282667	6.352000
127.000000	6.613333	6.640000
106.000000	6.752000	6.800000
71.000000	7.232000	7.290667
68.000000	7.701334	7.834667
80.000000	8.069333	8.074667
56.000000	8.181334	8.218667
62.000000	8.218667	8.277333
127.000000	8.522667	8.554667
127.000000	8.661333	8.746667
60.000000	9.125334	9.157333
79.000000	9.157333	9.296000
61.000000	9.477333	9.621333
114.000000	9.621333	9.696000
76.000000	10.096000	10.181334
114.000000	10.437333	10.576000
107.000000	10.576000	10.656000
66.000000	11.077333	11.178667
73.000000	11.477333	11.530666
128.000000	11.530666	11.562667
113.000000	11.749333	11.845333
60.000000	11.845333	12.010667
112.000000	12.010667	12.090667
127.000000	12.480000	12.501333
107.000000	12.725333	12.842667
67.000000	12.842667	12.874666
66.000000	12.949333	13.114667
66.000000	13.434667	13.514667
56.000000	13.770667	13.802667
95.000000	13.802667	13.882667
67.000000	13.882667	13.914667
72.000000	13.914667	13.973333
108.000000	14.245334	14.288000
127.000000	14.384000	14.421333
112.000000	14.613334	14.874666
68.000000	14.874666	14.896000
64.000000	15.226666	15.328000
114.000000	15.328000	15.461333
73.000000	15.536000	15.584000
114.000000	15.813334	15.909333
65.000000	16.101334	16.143999
109.000000	16.143999	16.181334
106.000000	16.181334	16.288000
107.000000	16.288000	16.496000
107.000000	17.189333	17.247999
106.000000	17.247999	17.285334
106.000000	17.365334	17.440001
76.000000	17.440001	25.802668
71.000000	25.802668	26.160000
57.000000	26.176001	26.288000
113.000000	27.007999	27.242666
108.000000	27.253334	27.695999
115.000000	28.197332	28.208000
69.000000	28.672001	28.896000
115.000000	28.912001	29.141333
108.000000	29.157333	29.269333
95.000000	29.626667	30.101334
67.000000	30.112000	30.325333
112.000000	30.453333	30.570667
69.000000	30.581333	30.810667
85.000000	30.810667	30.933332
95.000000	31.408001	31.509333
108.000000	32.005333	32.010666
108.000000	32.234665	32.352001
65.000000	32.362667	32.480000
77.000000	32.959999	33.093334
114.000000	33.194668	33.413334
112.000000	33.434666	33.898666
125.000000	33.914665	34.373333
125.000000	34.389332	34.730667
121.000000	34.863998	35.317333
65.000000	35.333332	35.797333
126.000000	35.818668	36.048000
125.000000	36.762665	36.949333
94.000000	37.242668	37.695999
125.000000	37.695999	37.706665
111.000000	37.941334	38.074665
123.000000	38.672001	39.130665
126.000000	39.152000	39.599998
115.000000	39.626667	39.855999
127.000000	40.101334	40.576000
57.000000	41.413334	41.509335
48.000000	41.525333	41.978668
125.000000	42.485332	42.933334
73.000000	42.949333	43.413334
117.000000	43.434666	43.664001
111.000000	43.909332	44.373333
127.000000	44.869335	45.317333
94.000000	45.338665	45.792000
97.000000	45.807999	46.271999
126.000000	46.293335	46.746666
57.000000	47.125332	47.194668
73.000000	47.194668	47.216000
93.000000	47.231998	47.477333
63.000000	47.477333	47.487999
68.000000	47.557335	47.674667
76.000000	47.674667	47.850666
112.000000	47.850666	48.010666
87.000000	48.010666	48.074665
110.000000	48.074665	48.197334
104.000000	48.197334	48.287998
70.000000	48.287998	48.597332
76.000000	48.655998	48.736000
76.000000	48.736000	48.778667
68.000000	48.778667	49.205334
76.000000	49.205334	49.621334
76.000000	49.621334	49.861332
76.000000	49.861332	49.925335
76.000000	49.925335	50.106667
84.000000	50.106667	50.266666
66.000000	50.266666	50.501335
76.000000	50.533333	50.554668
72.000000	50.570667	50.666668
76.000000	50.858665	51.040001
104.000000	51.056000	51.285332
76.000000	51.285332	51.290668
127.000000	51.525333	51.765335
66.000000	51.765335	51.967999
106.000000	52.208000	52.245335
75.000000	52.245335	52.335999
68.000000	52.335999	52.373333
106.000000	52.383999	52.474667
73.000000	52.485332	52.591999
109.000000	52.591999	52.608002
65.000000	53.365334	53.408001
104.000000	53.424000	53.653332
96.000000	53.919998	54.122665
100.000000	54.149334	54.373333
112.000000	54.373333	54.837334
96.000000	54.863998	55.306667
130.000000	55.365334	55.573334
83.000000	55.573334	55.776001
99.000000	55.909332	55.984001
81.000000	55.984001	56.037334
72.000000	56.037334	56.069332
128.000000	56.080002	56.271999
114.000000	56.293335	56.512001
115.000000	56.768002	56.890667
102.000000	56.890667	56.965332
81.000000	56.965332	57.002666
72.000000	57.002666	57.104000
116.000000	57.541332	57.605335
125.000000	57.722668	58.186668
125.000000	58.197334	58.650665
93.000000	58.650665	58.655998
107.000000	59.071999	59.130665
108.000000	59.152000	59.296001
131.000000	59.296001	59.386665
111.000000	59.386665	59.584000
69.000000	59.840000	60.330666
80.000000	60.528000	60.591999
129.000000	60.591999	61.040001
109.000000	61.040001	61.045334
54.000000	61.434666	61.514668
56.000000	61.514668	61.546665
77.000000	61.546665	61.850666
77.000000	62.000000	62.005333
86.000000	62.362667	62.405334
85.000000	62.405334	62.543999
112.000000	62.645332	62.725334
78.000000	62.725334	62.730667
113.000000	62.784000	62.959999
116.000000	62.959999	63.077332
68.000000	63.200001	63.258667
82.000000	63.258667	63.301334
82.000000	63.301334	63.568001
113.000000	63.568001	63.599998
111.000000	63.599998	63.642666
112.000000	63.909332	63.967999
84.000000	63.967999	64.154663
111.000000	64.154663	64.282669
111.000000	64.634666	64.645332
106.000000	64.848000	64.917336
107.000000	64.917336	64.959999
69.000000	64.959999	65.109337
81.000000	65.285332	65.333336
127.000000	65.338669	65.578667
114.000000	65.578667	65.594666
113.000000	65.818665	66.058670
113.000000	66.058670	66.074669
100.000000	66.223999	66.255997
114.000000	66.266670	66.533333
113.000000	66.533333	66.543999
113.000000	67.013336	67.024002
79.000000	67.189331	67.194664
115.000000	67.482666	67.498665
112.000000	67.962669	67.978668
77.000000	68.143997	68.421333
113.000000	68.421333	68.453331
116.000000	68.639999	68.917336
115.000000	68.917336	68.933334
114.000000	69.114670	69.386665
115.000000	69.386665	69.407997
114.000000	69.546669	69.578667
