1.986667
57.000000	1.986667	2.149333
64.000000	2.466667	2.520000
81.000000	5.314667	7.224000
60.000000	7.224000	9.117333
72.000000	9.117333	9.933333
46.000000	9.933333	11.032000
108.000000	11.032000	11.842667
61.000000	11.842667	12.941334
64.000000	12.941334	28.058666
69.000000	28.058666	28.421333
61.000000	30.320000	31.869333
69.000000	37.584000	43.296001
69.000000	45.200001	48.157333
60.000000	48.413334	48.458668
61.000000	48.458668	48.482666
106.000000	52.360001	53.413334
64.000000	53.413334	54.842667
77.000000	55.320000	56.050667
62.000000	56.050667	56.119999
76.000000	56.119999	56.218666
49.000000	56.218666	61.509335
66.000000	61.509335	61.541332
55.000000	61.754665	61.770668
54.000000	61.855999	61.872002
58.000000	61.986668	62.029335
57.000000	62.349335	62.375999
52.000000	62.629333	62.712002
58.000000	62.712002	62.762665
85.000000	62.762665	62.938667
55.000000	62.938667	63.048000
68.000000	63.314667	63.413334
51.000000	63.413334	63.461334
61.000000	63.792000	63.824001
54.000000	64.360001	65.306664
83.000000	65.306664	65.370667
83.000000	66.258667	66.295998
67.213333
82.000000	67.213333	67.223999
67.000000	68.160004	68.181335
79.000000	69.127998	69.136002
82.000000	70.066666	70.082664
61.000000	71.031998	71.045334
82.000000	72.922668	72.968002
82.000000	73.879997	73.882668
74.829330
96.000000	74.829330	74.850670
79.000000	75.783997	75.794670
83.000000	76.736000	76.770668
67.000000	77.698669	78.626663
55.000000	78.626663	79.429337
73.000000	79.429337	79.573334
52.000000	79.573334	79.605331
84.000000	79.605331	79.639999
83.000000	79.639999	79.850670
74.000000	79.850670	80.061333
88.000000	80.061333	80.509331
83.000000	80.543999	80.554665
81.000000	81.498665	81.514664
81.000000	82.450668	82.463997
81.000000	83.400002	83.440002
81.000000	84.354668	84.367996
82.000000	85.306664	85.320000
68.000000	86.258667	86.295998
81.000000	87.213333	87.218666
81.000000	88.165337	88.170670
89.127998
71.000000	89.127998	89.575996
90.069336
76.000000	90.069336	90.087997
68.000000	91.031998	91.472000
81.000000	91.973335	91.981331
81.000000	92.925331	92.949333
81.000000	93.989334	94.037331
108.000000	94.037331	94.085335
81.000000	94.085335	101.349335
109.000000	101.378670	101.648003
108.000000	101.648003	101.885330
84.000000	101.885330	101.909332
67.000000	104.248001	106.154663
58.000000	106.154663	106.866669
53.000000	108.981331	109.365334
67.000000	109.365334	109.410667
46.000000	109.410667	109.431999
67.000000	109.589333	113.317337
55.000000	113.317337	114.365334
76.000000	114.365334	116.272003
80.000000	116.272003	117.202667
123.608002
67.000000	123.608002	123.671997
53.000000	124.080002	124.344002
51.000000	124.344002	124.397331
50.000000	124.397331	124.442665
56.000000	124.442665	124.525330
56.000000	124.581337	124.615997
57.000000	124.720001	124.725334
58.000000	124.832001	124.882668
88.000000	125.421333	125.536003
61.000000	125.536003	125.725334
70.000000	125.725334	125.794670
104.000000	125.794670	125.877335
55.000000	127.701332	127.749336
101.000000	129.277328	129.605331
55.000000	129.605331	129.653336
55.000000	131.509338	131.562668
78.000000	132.458664	132.546661
64.000000	133.093338	133.416000
55.000000	133.416000	133.464005
55.000000	135.317337	135.367996
96.000000	135.797333	135.944000
58.000000	135.944000	136.034668
99.000000	136.815994	136.901337
65.000000	136.901337	137.221329
55.000000	137.221329	137.264008
106.000000	137.850662	138.178665
97.000000	138.178665	139.128006
55.000000	139.128006	139.210663
89.000000	139.842667	139.882660
89.000000	139.882660	139.922668
89.000000	139.922668	139.965332
70.000000	139.965332	140.080002
84.000000	140.080002	140.082672
69.000000	140.258667	140.770660
56.000000	140.770660	140.941330
69.000000	140.941330	149.136002
103.000000	154.751999	154.839996
50.000000	154.839996	154.888000
66.000000	154.981339	155.010666
61.000000	155.221329	155.237335
85.000000	155.797333	156.018661
85.000000	156.018661	156.272003
89.000000	156.272003	156.735992
79.000000	156.735992	156.759995
79.000000	157.693329	158.160004
80.000000	158.642670	158.645340
58.000000	159.591995	160.045334
160.557327
79.000000	160.557327	161.018661
81.000000	161.498672	161.520004
80.000000	162.458664	162.477341
79.000000	163.408005	163.863998
115.000000	163.863998	164.354660
80.000000	164.354660	164.367996
80.000000	165.306671	165.338669
166.258667
81.000000	166.258667	166.274673
81.000000	167.213333	167.216003
81.000000	168.162674	168.175995
69.000000	169.114670	170.069336
80.000000	170.069336	171.018661
55.000000	171.018661	171.056000
90.000000	171.482666	171.960007
61.000000	171.960007	172.925339
110.000000	172.925339	173.381332
173.877335
81.000000	173.877335	173.893326
65.000000	174.829330	174.839996
81.000000	175.783997	175.797333
81.000000	176.735992	176.741333
81.000000	177.688004	177.703995
83.000000	178.637329	178.656006
62.000000	179.578659	180.544006
81.000000	180.549332	181.496002
63.000000	181.496002	181.511993
82.000000	182.461334	183.413330
79.000000	183.413330	183.458664
79.000000	184.360001	185.205338
60.000000	185.205338	185.261337
52.000000	185.261337	185.317337
51.000000	185.317337	185.335999
68.000000	185.458664	185.520004
65.000000	185.695999	185.727997
62.000000	186.258667	187.210663
61.000000	187.210663	187.223999
79.000000	188.165329	188.173340
68.000000	189.112000	190.066666
82.000000	190.074661	191.031998
62.000000	191.031998	191.973328
82.000000	191.973328	192.007996
81.000000	192.930664	193.880005
79.000000	193.880005	193.890671
64.000000	194.829330	194.880005
65.000000	195.794662	196.735992
79.000000	196.735992	196.768005
82.000000	197.693329	198.637329
71.000000	198.645340	199.589340
81.000000	199.597336	200.546661
82.000000	200.546661	200.549332
80.000000	201.498672	201.506668
60.000000	202.450668	202.474670
79.000000	203.402664	203.437332
81.000000	204.354660	204.381332
82.000000	205.306671	205.346664
81.000000	206.258667	206.296005
82.000000	207.223999	208.162674
99.000000	209.128006	209.581329
111.000000	209.581329	210.066666
66.000000	210.074661	211.021332
80.000000	211.021332	211.050659
79.000000	211.978668	212.925339
63.000000	212.925339	213.877335
83.000000	213.877335	214.829330
59.000000	214.829330	215.701340
58.000000	215.701340	215.794662
52.000000	215.794662	215.898666
70.000000	216.042664	216.173340
49.000000	216.173340	216.199997
60.000000	216.272003	227.602661
